Title1,Title_URL,authors,paper_link,type,Scholarlink,time_since_pull,query_text_match,Keyword
A placental model of SARS-CoV-2 infection reveals ACE2-dependent susceptibility and differentiation impairment in syncytiotrophoblasts,https://www.nature.com/articles/s41556-023-01182-0,"J Chen, JA Neil, JP Tan, R Rudraraju, M Mohenska… - Nature Cell …, 2023 - nature.com",https://www.nature.com/articles/s41556-023-01182-0,[HTML] nature.com,,4 days ago,"SARS-CoV-2 infection causes COVID-19. Several clinical reports have 
linked COVID-19  However, the pathophysiological mechanisms underpinning SARS-CoV-2",tech
Mixed model-based deconvolution of cell-state abundances (MeDuSA) along a one-dimensional trajectory,https://www.nature.com/articles/s43588-023-00487-2,"L Song, X Sun, T Qi, J Yang - Nature Computational Science, 2023 - nature.com",https://www.nature.com/articles/s43588-023-00487-2,[HTML] nature.com,,4 days ago,"-seq data from patients with coronavirus disease 2019 (COVID-19), with the 
aim to  respiratory syndrome coronavirus 2 (SARS-CoV-2) infection. A COVID-19 peripheral",tech
LY6E is a pan-coronavirus restriction factor in the respiratory tract,https://www.nature.com/articles/s41564-023-01431-w,"KB Mar, AI Wells, MC Caballero Van Dyke… - Nature …, 2023 - nature.com",,,https://scholar.google.com/citations?user=8dstOXoAAAAJ&hl=en&oi=sra,4 days ago,"to SARS-CoV-2, with pathogenic outcomes that mirror mild to  coronavirus 
disease 2019 (COVID-19) in humans. From transcriptomic analysis of lungs of SARS-CoV-2-…",Lung_Cardio
COVID-19 Severity and Waning Immunity After up to 4 mRNA Vaccine Doses in 73 608 Patients With Cancer and 621 475 Matched Controls in Singapore: A …,https://jamanetwork.com/journals/jamaoncology/article-abstract/2807035,"WC Tan, JYJ Tan, JSJ Lim, RYC Tan, ARYB Lee… - JAMA …, 2023 - jamanetwork.com",https://jamanetwork.com/journals/jamaoncology/fullarticle/2807035,[HTML] jamanetwork.com,https://scholar.google.com/citations?user=iUBkLjMAAAAJ&hl=en&oi=sra,4 days ago,"patients with cancer over 2 separate time periods; September 15, 2021, to 
December 20, 2021, corresponding to the wave of infections predominated by the SARS-CoV-2",other_conditions
Superior boosting of neutralizing titers against Omicron SARS-CoV-2 variants by heterologous SCB-2019 vaccine vs a homologous booster in CoronaVac …,https://academic.oup.com/jid/advance-article-abstract/doi/10.1093/infdis/jiad262/7223730,"CC Roa Jr, MRA de Los Reyes… - The Journal of …, 2023 - academic.oup.com",https://academic.oup.com/jid/advance-article-abstract/doi/10.1093/infdis/jiad262/7223730,[HTML] oup.com,,4 days ago,"SARS-CoV-2 exposure, or medical history of COVID-19  COVID-19 
vaccines: their effectiveness against the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2…",tech
Implementing and Maintaining a SARS-CoV-2 Exposure Notification Application for Mobile Phones: The Finnish Experience,https://publichealth.jmir.org/2023/1/e46563,"M Pihlajamäki, S Wickström, K Puranen… - JMIR Public Health …, 2023 - publichealth.jmir.org",https://publichealth.jmir.org/2023/1/e46563,[HTML] jmir.org,,4 days ago,"and introduced restrictions due to the coronavirus outbreak [2]. In early  
SARS-CoV-2 transmission chains, as part of the government’s strategy to combat the COVID-19",tech
"Differences in medical education before, during, and in the post-peak period of the COVID-19 pandemic—exploring senior medical students' attitudes",https://bmcmededuc.biomedcentral.com/articles/10.1186/s12909-023-04489-6,"BF Vaca-Cartagena… - BMC Medical …, 2023 - bmcmededuc.biomedcentral.com",https://bmcmededuc.biomedcentral.com/articles/10.1186/s12909-023-04489-6,[HTML] biomedcentral.com,https://scholar.google.com/citations?user=clujv2kAAAAJ&hl=en&oi=sra,4 days ago,"coronavirus and its associated disease named coronavirus disease 2019 (COVID-19… 
severe acute respiratory syndrome 2 (SARS-CoV-2) strain, its associated variants,",long_covid
Research article antibody induction and immune response in nasal cavity by third dose of SARS-CoV-2 mRNA vaccination,https://virologyj.biomedcentral.com/articles/10.1186/s12985-023-02113-z,"A Ishizaka, M Koga, T Mizutani, R Uraki… - Virology …, 2023 - virologyj.biomedcentral.com",https://virologyj.biomedcentral.com/articles/10.1186/s12985-023-02113-z,[HTML] biomedcentral.com,https://scholar.google.com/citations?user=u_pukecAAAAJ&hl=en&oi=sra,4 days ago,"of severe coronavirus infection 2019 (COVID-19), it  COVID-19 infections. 
In addition, the findings of the present study suggest that the mRNA vaccine against SARS-CoV-2",immune
Waning and boosting of antibody Fc-effector functions upon SARS-CoV-2 vaccination,https://www.nature.com/articles/s41467-023-39189-8,"X Tong, RP McNamara, MJ Avendaño… - Nature …, 2023 - nature.com",https://www.nature.com/articles/s41467-023-39189-8,[HTML] nature.com,https://scholar.google.com/citations?user=5Ebf33MAAAAJ&hl=en&oi=sra,4 days ago,"Since the emergence of SARS-CoV-2, vaccines targeting COVID-19 have  
coronavirus-2 (SARS-CoV-2) is the causative agent of coronavirus disease-2019 (COVID-19…",Vaccine
Comparing machine learning algorithms to predict COVID‑19 mortality using a dataset including chest computed tomography severity score data,https://www.nature.com/articles/s41598-023-38133-6,"SS Zakariaee, N Naderi, M Ebrahimi… - Scientific Reports, 2023 - nature.com",https://www.nature.com/articles/s41598-023-38133-6,[HTML] nature.com,https://scholar.google.com/citations?user=ArhpsbMAAAAJ&hl=en&oi=sra,4 days ago,") also known as severe acute respiratory syndrome coronavirus 2 (SARS-COV-2)  
severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) 2 . COVID-19 is a highly",tech
Phosphorylation of Oligopeptides: Design of Ultra-Hydrophilic Zwitterionic Peptides for Anti-Fouling Detection of Nucleic Acids in Saliva,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.3c01843,"X Qiao, ZH Qian, W Sun, CY Zhu, Y Li… - Analytical …, 2023 - ACS Publications",,,,4 days ago,"severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in undiluted 
saliva,  The precise diagnosis of SARS-CoV-2 is crucial to controlling COVID-19 coronavirus",detection
"Management of patients on antithrombotic therapy with severe infections: a joint clinical consensus statement of the ESC Working Group on Thrombosis, the ESC …",https://academic.oup.com/eurheartj/advance-article-abstract/doi/10.1093/eurheartj/ehad388/7223688,"B Gigante, JH Levy, E van Gorp… - European Heart …, 2023 - academic.oup.com",,,https://scholar.google.com/citations?user=qnH5V28AAAAJ&hl=en&oi=sra,4 days ago,"respiratory syndrome coronavirus 2 (SARS-CoV-2) infec… currently due to 
coronavirus disease 2019 (COVID-19).… and massive numbers of COVID-19 patients without pre-…",other_conditions
A Quality by Design Update on Nano-drug Delivery Systems,https://link.springer.com/chapter/10.1007/978-3-031-31505-3_6,"D Leonardi, MC Lamas, CJ Salomon - Introduction to Quality by Design in …, 2023 - Springer",,,https://scholar.google.com/citations?user=CmVnWqgAAAAJ&hl=en&oi=sra,4 days ago,"as a promising therapeutic approach for COVID-19 [68]. Propolis  for 
SARS-CoV-2, pathogenic coronavirus that cause a pandemic of acute respiratory disease (COVID-19)…",other_conditions
"Post COVID-19 syndrome 2 years following the first wave: the role of humoral response, vaccination and reinfection",https://academic.oup.com/ofid/advance-article-abstract/doi/10.1093/ofid/ofad364/7223659,"M Peghin, M De Martino, A Palese… - Open Forum …, 2023 - academic.oup.com",https://academic.oup.com/ofid/advance-article-abstract/doi/10.1093/ofid/ofad364/7223659,[HTML] oup.com,https://scholar.google.com/citations?user=zyI3PL4AAAAJ&hl=en&oi=sra,4 days ago,"Coronavirus disease 2019 (COVID-19) has led to an increasing population  
SARS-CoV-2 vaccination is not contraindicated in individuals with a history of acute COVID-19",Vaccine
"Relationship Between Fear of COVID-19, Conspiracy Beliefs About Vaccines and Intention to Vaccinate Against COVID-19: A Cross-National Indirect Effect Model in …",https://journals.sagepub.com/doi/abs/10.1177/01632787231186621,"T Caycho-Rodríguez, JM Tomás… - Evaluation & the …, 2023 - journals.sagepub.com",,,https://scholar.google.com/citations?user=tFYIfogAAAAJ&hl=en&oi=sra,4 days ago,"of fear of COVID-19 on the intention to be vaccinated against COVID-19 and the 
influence  To collect information, we used the Fear of COVID-19 Scale, Vaccine conspiracy",tech
"Exploring the interplay between climate, population immunity and SARS-CoV-2 transmission dynamics in Mediterranean countries",https://www.sciencedirect.com/science/article/pii/S0048969723041104,"JA Villatoro-García, R López-Domínguez… - Science of The Total …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0048969723041104/pdf?md5=5176c19287dd83160a1b3d236f4b6c20&pid=1-s2.0-S0048969723041104-main.pdf,[PDF] sciencedirect.com,https://scholar.google.com/citations?user=CWPqA28AAAAJ&hl=en&oi=sra,4 days ago,"indicate that transmission of SARS-CoV-2 may increase independently of  
COVID19 cases, the number of daily COVID-19 deaths, the daily percentage of fully COVID-19",public_health
Multiple thermocycles followed by LAMP with only two primers for ultrasensitive colorimetric viral RNA testing and tracking at single-base resolution,https://www.sciencedirect.com/science/article/pii/S0003267023008425,"P Zhang, K Qin, K Gao, F Su, H Wang, J Liu, Z Li - Analytica Chimica Acta, 2023 - Elsevier",,,,4 days ago,"As the SARS-CoV-2 ORF1ab gene was too long to  are commonly used for 
COVID-19 diagnosis. To assess  SARS-CoV-2 from three SARS-like coronaviruses by using",testing
Prediction of oxygen supplementation by a deep-learning model integrating clinical parameters and chest CT images in COVID-19,https://link.springer.com/article/10.1007/s11604-023-01466-3,"N Kawata, Y Iwao, Y Matsuura, M Suzuki… - Japanese Journal of …, 2023 - Springer",https://link.springer.com/article/10.1007/s11604-023-01466-3,[HTML] springer.com,,4 days ago,"coronavirus 2 (SARS-CoV-2) pneumonia and determination of disease 
severity [6].  of SARS-CoV-2 pneumonia [7,8,9], even in PCR-negative cases [10]. SARS-CoV-2",tech
The acceptance of COVID-19 pandemic control measures during congregational prayer on Muslims' emotional and social interaction,https://link.springer.com/article/10.1007/s11562-023-00534-9,"KA Mastor, MAA Samuri, F Md Sham, F Idris… - Contemporary Islam, 2023 - Springer",,,https://scholar.google.com/citations?user=0cchIUQAAAAJ&hl=en&oi=sra,4 days ago,"days ago - This study aims to examine the relationship between acceptance of the COVID-19 
pandemic control measures, emotions and social interaction among Muslims attending",wellbeing
New-onset and relapsed Graves' disease following COVID-19 vaccination: a comprehensive review of reported cases,https://eurjmedres.biomedcentral.com/articles/10.1186/s40001-023-01210-7,"K Chen, Y Gao, J Li - European Journal of Medical …, 2023 - eurjmedres.biomedcentral.com",https://eurjmedres.biomedcentral.com/articles/10.1186/s40001-023-01210-7,[HTML] biomedcentral.com,,4 days ago,"COVID-19, an acute respiratory infectious disease instigated by severe acute 
respiratory syndrome coronavirus 2 (SARS-CoV-2) [… of 700 million COVID-19 cases and over",Vaccine
Hyperimmune Globulins for the Management of Infectious Diseases,https://www.mdpi.com/1999-4915/15/7/1543,"I Pati, M Cruciani, F Candura, MS Massari, V Piccinini… - Viruses, 2023 - mdpi.com",https://www.mdpi.com/1999-4915/15/7/1543,[HTML] mdpi.com,https://scholar.google.com/citations?user=p6x6Bm8AAAAJ&hl=en&oi=sra,4 days ago,"therapeutics for coronavirus disease 2019 (COVID-19) [48,49].  COVID-19 
and in the early treatment of SARS-CoV-2 infected subjects at risk of a severe form of COVID-19 […",immune
Fc-Effector-Independent in vivo Activity of a Potent Influenza B Neuraminidase Broadly Neutralizing Antibody,https://www.mdpi.com/1999-4915/15/7/1540,"AM Khalil, MS Piepenbrink, I Markham, M Basu… - Viruses, 2023 - mdpi.com",https://www.mdpi.com/1999-4915/15/7/1540,[HTML] mdpi.com,https://scholar.google.com/citations?user=PeXiH1sAAAAJ&hl=en&oi=sra,4 days ago,"This reduction is perhaps influenced by the coronavirus disease 2019 (COVID-19) 
pandemic, the lack of an animal reservoir for IBV, and the recent severe reduction in IBV",other_conditions
Identification of a Putative SARS-CoV-2 Main Protease Inhibitor through In Silico Screening of Self-Designed Molecular Library,https://www.mdpi.com/1422-0067/24/14/11390,"N Liu, Z Yang, Y Liu, X Dang, Q Zhang, J Wang… - International Journal of …, 2023 - mdpi.com",https://www.mdpi.com/1422-0067/24/14/11390,[HTML] mdpi.com,,4 days ago,"Since the emergence of the coronavirus disease 2019 (COVID-19) in  coronavirus 
2 (SARS-CoV-2) has been identified as the primary pathogen responsible for COVID-19 […",tech
Statin Use in Relation to COVID-19 and Other Respiratory Infections: Muscle and Other Considerations,https://www.mdpi.com/2077-0383/12/14/4659,"BA Golomb, JH Han, PH Langsjoen… - Journal of Clinical …, 2023 - mdpi.com",https://www.mdpi.com/2077-0383/12/14/4659,[HTML] mdpi.com,,4 days ago,"“COVID or SARS-CoV-2” and “randomized”. An expanded search was 
attempted, allowing “randomized” to be an abstract term, but no additional randomized trials were",Lung_Cardio
The representative COVID-19 cohort Munich (KoCo19): from the beginning of the pandemic to the Delta virus variant,https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-023-08435-1,"R Le Gleut, M Plank, P Pütz… - BMC Infectious …, 2023 - bmcinfectdis.biomedcentral.com",https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-023-08435-1,[HTML] biomedcentral.com,https://scholar.google.com/citations?user=3Cg41TgAAAAJ&hl=en&oi=sra,4 days ago,"estimate prevalence of SARS-CoV-2 infections despite a  started the prospective 
Munich COVID-19 cohort (KoCo19… study we measured SARS-CoV-2 antibody prevalence",clinical_trial
"Influence of COVID-19 pandemic on the virus spectrum in children with respiratory infection in Xuzhou, China: a long-term active surveillance study from 2015 …",https://link.springer.com/article/10.1186/s12879-023-08247-3,"R Cao, Y Du, J Tong, D Xia, Q Song, Z Xia, M Liu… - BMC Infectious …, 2023 - Springer",https://link.springer.com/article/10.1186/s12879-023-08247-3,[HTML] springer.com,,4 days ago,"coronavirus 2 (SARS-CoV-2) are admitted to designated hospitals for 
quarantine and treatment. Therefore, the samples collected in this study were all SARS-CoV-2",public_health
Dyspnea in Post-Acute COVID-19: A Multi-Parametric Cardiopulmonary Evaluation,https://www.mdpi.com/2077-0383/12/14/4658,"A Cecchetto, G Guarnieri, G Torreggiani… - Journal of Clinical …, 2023 - mdpi.com",https://www.mdpi.com/2077-0383/12/14/4658,[HTML] mdpi.com,,4 days ago,"The clinical course of COVID-19 in its acute phase is now delineated in sufficient 
… The World Health Organization defines the post-acute sequelae of SARS-CoV-2 infection",long_covid
Clinical Features and Risk Stratification of Multiple Myeloma Patients with COVID-19,https://www.mdpi.com/2072-6694/15/14/3598,"R Zheng, K Mieth, C Bennett, C Miller, LD Anderson Jr… - Cancers, 2023 - mdpi.com",https://www.mdpi.com/2072-6694/15/14/3598,[HTML] mdpi.com,,4 days ago,"study and previous publications suggest that testing of neutralizing antibody 
post-SARS-CoV-2 vaccination in MM patients may be needed in reducing COVID-19 risk.",other_conditions
Impact of COVID vaccine and comorbidities in patients receiving casirivimab-imdevimab monoclonal antibody during SARS-CoV-2 B. 1.617. 2 (Delta) surge: A real …,https://www.sciencedirect.com/science/article/pii/S0264410X23008228,"P Agrawal, D Damania, A Cseh, J Grab, L Strom… - Vaccine, 2023 - Elsevier",,,https://scholar.google.com/citations?user=5aZiTJYAAAAJ&hl=en&oi=sra,4 days ago,"The Coronavirus Disease 2019 (COVID-19) pandemic  Respiratory Syndrome 
Coronavirus 2 (SARS-CoV-2). This  Clinical symptoms of SARS-CoV-2 vary from a mild cold",Vaccine
New Scenarios in Heart Transplantation and Persistency of SARS-CoV-2 (Case Report),https://www.mdpi.com/2075-1729/13/7/1551,"L Mitrofanova, I Makarov, A Gorshkov, O Vorobeva… - Life, 2023 - mdpi.com",https://www.mdpi.com/2075-1729/13/7/1551,[HTML] mdpi.com,,4 days ago,"of COVID-19 infection in the recipient, but this is unlikely, as no SARS-CoV-2 
antigen  We analyzed reported cases of coronavirus transmission during heart transplantation",Lung_Cardio
Differential Transcriptomic Landscapes of SARS-CoV-2 Variants in Multiple Organs from Infected Rhesus Macaques,https://www.sciencedirect.com/science/article/pii/S1672022923000955,"T Du, C Gao, S Lu, Q Liu, Y Yang, W Yu, W Li… - Genomics, Proteomics & …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1672022923000955,[HTML] sciencedirect.com,,4 days ago,"coronavirus 2 (SARS-CoV-2) caused the persistent  of SARS-CoV-2 and 
its VOC infection in the early stage, which will further deepen our understanding of COVID-19.",genetic_tools
Respiratory viruses in rural Zambia during the second year of the COVID-19 pandemic,https://www.sciencedirect.com/science/article/pii/S2772707623000735,"CG Sutcliffe, M Hamahuwa, E Miller, P Sinywimaanzi… - IJID Regions, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2772707623000735,[HTML] sciencedirect.com,https://scholar.google.com/citations?user=JfGi-j0AAAAJ&hl=en&oi=sra,4 days ago,"To control the spread of severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2),  
These measures not only impacted transmission of SARS-CoV-2 but also other",Lung_Cardio
Improving occupational safety in office spaces in the post-pandemic era,https://www.sciencedirect.com/science/article/pii/S221067072300392X,"N Sadeghi, N Gerami-Seresht - Sustainable Cities and Society, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S221067072300392X,[HTML] sciencedirect.com,https://scholar.google.com/citations?user=hT7hF5kAAAAJ&hl=en&oi=sra,5 days ago,"The COVID-19 pandemic has raised concerns regarding the resilience of 
human societies against widespread infectious diseases. Several COVID-19 outbreaks proved",long_covid
Clinical Trials Azvudine reduces the in-hospital mortality of COVID-19 patients: A retrospective cohort study,https://www.sciencedirect.com/science/article/pii/S2211383523002575,"K Zong, H Zhou, W Li, E Jiang, Y Liu, S Li - Acta Pharmaceutica Sinica B, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2211383523002575,[HTML] sciencedirect.com,,5 days ago,"As an emerging infectious disease, the COVID-19 is caused by severe acute 
respiratory syndrome coronavirus 2 (SARS-CoV-2) 1 . As of Feb 19, 2023, there were more",other_conditions
Multi-hierarchical nanofibre membranes composited with ordered structure/nano-spiderwebs for air filtration,https://www.sciencedirect.com/science/article/pii/S2213343723013003,"X Cheng, Z Zhang, L Zhao, C Deng, C Li, Y Du… - Journal of …, 2023 - Elsevier",,,,5 days ago,"Furthermore, the outbreak and ongoing development of the coronavirus 
disease (COVID-19) caused by the SARS-CoV-2 virus, has increased the risk of inhalation",tech
Assessment of the frequency of SARS-CoV-2 Omicron variant escape from RNA-dependent RNA polymerase inhibitors and 3C-like protease inhibitors,https://www.sciencedirect.com/science/article/pii/S0166354223001493,"E Takashita, S Fujisaki, H Morita, S Nagata, H Miura… - Antiviral Research, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0166354223001493,[HTML] sciencedirect.com,,5 days ago,"coronavirus 2 (SARS-CoV-2), which causes coronavirus disease 2019 (COVID-19),  
Targeting SARS-CoV-2 proteases and polymerase for COVID-19 treatment: state of",molecules
Interaction between COVID-19 and epilepsy during the omicron surge: A cross-sectional survey conducted in China tertiary hospital,https://www.sciencedirect.com/science/article/pii/S258998642300031X,"X Li, S Sun, C Yan, X Liu - Epilepsy & Behavior Reports, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S258998642300031X,[HTML] sciencedirect.com,,5 days ago,"acute respiratory syndrome coronavirus 2 (SARS-CoV-2) [… epilepsy and 
COVID-19, analyze SARS-CoV-2 infection  with epilepsy after SARS-CoV-2 infection and its",other_conditions
"Prevalence and determinants of depression, anxiety, and stress symptoms among Black individuals in Canada in the context of the COVID-19 pandemic",https://www.sciencedirect.com/science/article/pii/S0165178123002913,"JM Cénat, SMMM Farahi, R Darly - Psychiatry Research, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0165178123002913,[HTML] sciencedirect.com,https://scholar.google.com/citations?user=TDo9_kwAAAAJ&hl=en&oi=sra,5 days ago,"coronavirus”); the ramifications of the pandemic on one's traumatic economic 
stress (4 items – eg “The Coronavirus (COVID-19… as a result of the coronavirus”). Past studies",symptoms
SARS-COV-2 specific t-cells in patients with thyroid disorders related to COVID-19 are enriched in the thyroid and acquire a tissue-resident memory …,https://www.sciencedirect.com/science/article/pii/S1521661623004473,"S Ylenia, C Francesca, M Giorgia, M Sara, C Elena… - Clinical …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1521661623004473,[HTML] sciencedirect.com,,5 days ago,"Since early 2020 the pandemic of Coronavirus disease 2019 (Covid-19), 
determined by the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), has",molecules
Unlocking the Potential of PROTACs: A Comprehensive Review of Protein Degradation Strategies in Disease Therapy,https://www.sciencedirect.com/science/article/pii/S0045206823003814,"RP Bhole, PR Kute, RV Chikhale, CG Bonde, A Pant… - Bioorganic …, 2023 - Elsevier",,,https://scholar.google.com/citations?user=i9AxXbgAAAAJ&hl=en&oi=sra,5 days ago,"The development of therapeutic drugs has become more essential due to 
the high mortality and mutation rate of COVID-19, despite the fact that numerous vaccinations",medication_treatment
"Anti-inflammatory effect of 3-fluorophenyl pyrimidinylimidazo [2, 1-b] thiazole derivatives as p38α inhibitors",https://www.sciencedirect.com/science/article/pii/S0045206823003772,"MM Al-Sanea, MS Abdel-Maksoud, MF El-Behairy… - Bioorganic …, 2023 - Elsevier",,,https://scholar.google.com/citations?user=7Vu-IT4AAAAJ&hl=en&oi=sra,5 days ago,"In 2020, an outbreak and pandemic of corona virus (Covid 19) occurred; 
many reports referred the severity of the infection and high symptom frequency such as",inflammation
"Flu-like syndrome due to interferon-beta injections does not increase anxiety, depression, and lost working days in multiple sclerosis patients during the Sars-CoV-2 …",https://www.sciencedirect.com/science/article/pii/S0303846723003086,"V Mantero, P Basilico, R Balgera, A Rigamonti… - Clinical Neurology and …, 2023 - Elsevier",,,https://scholar.google.com/citations?user=82Y-xFcAAAAJ&hl=en&oi=sra,5 days ago,"coronavirus disease 2019 (COVID-19) infection and sometimes the two conditions 
may be confused or overlap. During the Sars-CoV-2  As a matter of fact, the Sars-CoV-2",medication_treatment
"Child and adolescent psychiatric emergency admissions before, during and after the Covid-19 Pandemic: An Interrupted time series analysis from Turkey",https://www.sciencedirect.com/science/article/pii/S187620182300254X,"S Kose, I Inal-Kaleli, E Boru, O Yavuz-Kan… - Asian Journal of …, 2023 - Elsevier",,,https://scholar.google.com/citations?user=9Sjucv0AAAAJ&hl=en&oi=sra,5 days ago,"The coronavirus disease (COVID-19) pandemic has  aspect of dealing with 
the COVID-19 pandemic, allocating the  It is crucial to acknowledge that the SARS-CoV-2 virus",tech
Mental health outcomes in frontline healthcare workers in Brazil during the COVID-19 epidemic: Results of an online survey in four regions using respondent …,https://www.sciencedirect.com/science/article/pii/S0010440X23000391,"M Cohen, RB Cardoso, LRFS Kerr, C Kendall… - Comprehensive …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0010440X23000391,[HTML] sciencedirect.com,https://scholar.google.com/citations?user=MqdYbuAAAAAJ&hl=en&oi=sra,5 days ago,"The pandemic caused by the SARS-CoV-2 virus emerged in 2019 as a 
highly  the coronavirus disease 2019 (COVID-19) outbreak in China: a case-control study",wellbeing
"How the COVID-19 pandemic affected bone health: a retrospective, longitudinal study on denosumab persistence from the epicentre of European spreading",https://link.springer.com/article/10.1007/s11657-023-01307-w,"M Varenna, F Orsini, R Di Taranto, F Zucchi… - Archives of …, 2023 - Springer",,,,5 days ago,"coronavirus-2 (SARS-CoV-2) mortality in Italy [13].  of COVID-19 infection 
reported in patients with prevalent vertebral fractures [27]. Consistently, fear of SARS-CoV-2 was",long_covid
Prevalence of and risk factors for self-reported menstrual changes following COVID-19 vaccination: a Danish cohort study,https://academic.oup.com/humrep/advance-article-abstract/doi/10.1093/humrep/dead144/7223488,"C Bisgaard Jensen, BH Bech, SN Hansen… - Human …, 2023 - academic.oup.com",,,https://scholar.google.com/citations?user=ZyUYhL4AAAAJ&hl=en&oi=sra,5 days ago,"Vaccines against the novel Coronavirus disease 2019 (COVID-19) were 
introduced  of mRNA BNT162b2 vaccine against SARS-CoV-2 infections and COVID-19 cases,",biomarkers
Characterization of the cellular lipid composition during SARS-CoV-2 infection,https://link.springer.com/article/10.1007/s00216-023-04825-1,"AM Abdel-Megied, IA Monreal, L Zhao, A Apffel… - Analytical and …, 2023 - Springer",,,https://scholar.google.com/citations?user=4zg8EccAAAAJ&hl=en&oi=sra,5 days ago,"SARS-CoV-2, the virus responsible for the COVID-19 pandemic, is a zoonotic 
… -spectrum antivirals against SARS-CoV-2 and at the minimum related coronaviruses.",misc
A Focused Review of the Initial Management of Patients with Acute Respiratory Distress Syndrome,https://www.mdpi.com/2077-0383/12/14/4650,"A Motes, T Singh, N Vinan Vega, K Nugent - Journal of Clinical Medicine, 2023 - mdpi.com",https://www.mdpi.com/2077-0383/12/14/4650,[HTML] mdpi.com,https://scholar.google.com/citations?user=B8z5_4YAAAAJ&hl=en&oi=sra,5 days ago,"Coronavirus disease 2019 affected several million people worldwide and 
challenged  for SARS-CoV-2 by PCR, who had ARF due to a cause other than COVID-19",Lung_Cardio
"Analyzing the relationship between air temperature and respiratory morbidity in children and the elderly in Porto Alegre, Brazil, before and during the COVID-19 …",https://link.springer.com/article/10.1007/s00484-023-02516-1,"EL Krüger, AS Nedel, AC dos Santos Gomes… - International Journal of …, 2023 - Springer",,,https://scholar.google.com/citations?user=JMkYdnMAAAAJ&hl=en&oi=sra,5 days ago,"days ago - The aim of the study was to analyze the relationship between air temperature 
data against hospital admissions due to respiratory diseases of children (under five years of",tech
Tracking B cell responses to the SARS-CoV-2 mRNA-1273 vaccine,https://www.cell.com/cell-reports/pdf/S2211-1247(23)00791-X.pdf,"FL de Assis, KB Hoehn, X Zhang, L Kardava, CD Smith… - Cell Reports, 2023 - cell.com",https://www.cell.com/cell-reports/pdf/S2211-1247(23)00791-X.pdf,[PDF] cell.com,https://scholar.google.com/citations?user=YKWaapEAAAAJ&hl=en&oi=sra,5 days ago,"coronavirus 2 (SARS-CoV-2) has led to an equally rapid worldwide effort to 
develop COVID-19  Despite the strong protective effects of mRNA and other SARS-CoV-2",Vaccine
Effectiveness of monovalent and bivalent COVID-19 vaccines,https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(23)00379-1/fulltext,"T Cerqueira-Silva, VS Boaventura… - The Lancet Infectious …, 2023 - thelancet.com",,,https://scholar.google.com/citations?user=UbyXhckAAAAJ&hl=en&oi=sra,5 days ago,"type variant of SARS-CoV-2. This could  SARSCoV-2 no longer circulates 
among humans, this finding could suggest the need for a new antigen composition of COVID-19",Vaccine
Molecular Glue Discovery: Current and Future Approaches,https://pubs.acs.org/doi/abs/10.1021/acs.jmedchem.3c00449,"JA Dewey, C Delalande, SA Azizi, V Lu… - Journal of Medicinal …, 2023 - ACS Publications",,,https://scholar.google.com/citations?user=PZhEtvsAAAAJ&hl=en&oi=sra,5 days ago,"respiratory syndrome coronavirus (MERS-CoV), implying a similar methodology 
could discover compounds against SARS-CoV-2, the agent responsible for COVID-19. (…",molecules
Prokaryotic Argonautes for in vivo biotechnology and molecular diagnostics,https://www.cell.com/trends/biotechnology/fulltext/S0167-7799(23)00202-0,"BA Graver, N Chakravarty, KV Solomon - Trends in Biotechnology, 2023 - cell.com",,,https://scholar.google.com/citations?user=UORk8-EAAAAJ&hl=en&oi=sra,5 days ago,"Coronavirus disease 2019 (COVID- 19): an infectious disease caused by the 
SARS-CoV-2  severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) and its variant",detection
Robust and protective immune responses induced by heterologous prime‐boost vaccination with DNA‐protein dimeric RBD vaccines for COVID‐19,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmv.28948,"Y An, G Zhao, H Duan, N Zhang, M Duan… - Journal of Medical …, 2023 - Wiley Online Library",,,,5 days ago,"The coronavirus disease 2019 (COVID-19) pandemic  Most reported COVID-19 
DNA vaccines and candidates  In the context of the continuous circulation of SARS-CoV-2,",immune
