Title1,Title_URL,authors,paper_link,type,Scholarlink,time_since_pull,query_text_match
Conhecimento dos estudantes da graduação de enfermagem acerca da vacinação de Covid-19 no Brasil,https://tcc.fps.edu.br/handle/fpsrepo/1602,"VAS BARBOSA, ATR CAVALCANTI, VGM MONGIOVI… - 2023 - tcc.fps.edu.br",http://tcc.fps.edu.br/jspui/bitstream/fpsrepo/1602/1/Conhecimento%20dos%20estudantes%20da%20gradua%C3%A7%C3%A3o%20de%20enfermagem%20acerca%20da%20vacina%C3%A7%C3%A3o%20de%20Covid-19%20no%20Brasil.pdf,[PDF] fps.edu.br,,4 days ago,"A Covid-19 é uma doença causada pelo novo coronavírus, o SARS-CoV-2, 
que é responsável por causar desde uma infecção assintomática até uma síndrome"
Promising renin-angiotensin system treatments in lung diseases,https://fse.studenttheses.ub.rug.nl/30599/,J Kreeft - 2023 - fse.studenttheses.ub.rug.nl,https://fse.studenttheses.ub.rug.nl/30599/1/bLST_2023_KreeftJ.pdf,[PDF] rug.nl,,4 days ago,"The coronavirus disease (COVID-19) is caused by severe acute respiratory 
syndrome coronavirus 2 (SARS-CoV-2)  3: SARS-CoV-2 particles which leads to the COVID-19"
"A qualitative research on knowledge, attitude, and practice of hand washing among BRAC volunteers and their experience on message dissemination in Cox's Bazar …",http://dspace.bracu.ac.bd/xmlui/handle/10361/18823,NG Rajan - 2023 - dspace.bracu.ac.bd,https://dspace.bracu.ac.bd/xmlui/bitstream/handle/10361/18823/22167031_JPGSPH.pdf?sequence=1,[PDF] bracu.ac.bd,,4 days ago,"Coronavirus disease (Covid-19) is an infectious disease caused by the 
SARS-cov-2 virus (WHO, 2020). Transmission of the Covid-19 virus occurs through direct contact"
An assessment of knowledge and uptake of COVID-19 vaccine among the school going students at Cox Bazar in Bangladesh,http://dspace.bracu.ac.bd/xmlui/handle/10361/18824,NR Das - 2023 - dspace.bracu.ac.bd,https://dspace.bracu.ac.bd/xmlui/bitstream/handle/10361/18824/22167011_JPGSPH.pdf?sequence=1&isAllowed=y,[PDF] bracu.ac.bd,,4 days ago,"COVID-19. The purpose of this research was to evaluate the knowledge of 
school students about COVID-19  and Mandarin on the novel coronavirus COVID- 19 . The"
COVID-19 Severity and Waning Immunity After up to 4 mRNA Vaccine Doses in 73 608 Patients With Cancer and 621 475 Matched Controls in Singapore: A …,https://jamanetwork.com/journals/jamaoncology/article-abstract/2807035,"WC Tan, JYJ Tan, JSJ Lim, RYC Tan, ARYB Lee… - JAMA …, 2023 - jamanetwork.com",https://jamanetwork.com/journals/jamaoncology/fullarticle/2807035,[HTML] jamanetwork.com,https://scholar.google.com/citations?user=iUBkLjMAAAAJ&hl=en&oi=sra,4 days ago,"patients with cancer over 2 separate time periods; September 15, 2021, to 
December 20, 2021, corresponding to the wave of infections predominated by the SARS-CoV-2"
Superior boosting of neutralizing titers against Omicron SARS-CoV-2 variants by heterologous SCB-2019 vaccine vs a homologous booster in CoronaVac …,https://academic.oup.com/jid/advance-article-abstract/doi/10.1093/infdis/jiad262/7223730,"CC Roa Jr, MRA de Los Reyes… - The Journal of …, 2023 - academic.oup.com",https://academic.oup.com/jid/advance-article-abstract/doi/10.1093/infdis/jiad262/7223730,[HTML] oup.com,,4 days ago,"SARS-CoV-2 exposure, or medical history of COVID-19  COVID-19 
vaccines: their effectiveness against the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2…"
Implementing and Maintaining a SARS-CoV-2 Exposure Notification Application for Mobile Phones: The Finnish Experience,https://publichealth.jmir.org/2023/1/e46563,"M Pihlajamäki, S Wickström, K Puranen… - JMIR Public Health …, 2023 - publichealth.jmir.org",https://publichealth.jmir.org/2023/1/e46563,[HTML] jmir.org,,4 days ago,"and introduced restrictions due to the coronavirus outbreak [2]. In early  
SARS-CoV-2 transmission chains, as part of the government’s strategy to combat the COVID-19"
Decision-tree and ensemble-based mortality risk models for hospitalized patients with СOVID-19,https://ela.kpi.ua/bitstream/123456789/58056/1/279747-644994-1-10-20230519.pdf,"Y Vyklyuk, S Levytska, D Nevinskyi, K Hazdiuk… - … технічний журнал,№ 1, 2023 - ela.kpi.ua",https://ela.kpi.ua/bitstream/123456789/58056/1/279747-644994-1-10-20230519.pdf,[PDF] kpi.ua,https://scholar.google.com/citations?user=mw6lG8kAAAAJ&hl=en&oi=sra,4 days ago,"acute respiratory syndrome coronavirus 2 (SARS-CoV-2)’ in Italy… SARS-CoV-2 
infection morbidities before SARS-CoV-2  SARS-CoV-2 infection: Review of 3939 COVID-19"
"Lessons learned from COVID-19 for the environment and health agenda: web annex: rapid review of reviews on COVID-19, environment and health",https://pesquisa.bvsalud.org/portal/resource/pt/who-368165,"World Health Organization - … review of reviews on COVID-19 …, 2023 - pesquisa.bvsalud.org",,,,4 days ago,"environmental health and the coronavirus disease (COVID-19) pandemic. The 
… SARS-CoV-2 virus that causes COVID-19 in humans, as well as the impact of the COVID-19"
Method of Application of Support Vector Regression In Predicting The Number of Visits of Foreign Tourists to The Province of Maluku,http://ejournal.uin-suska.ac.id/index.php/IJAIDM/article/view/19803,"W Aprilya, MSN Van Delsen… - Indonesian Journal of … - ejournal.uin-suska.ac.id",,,,4 days ago,"and Path of Transmission of Severe Acute Respiratory Syndrome Coronavirus 
2 (SARS-CoV-2) or COVID-19. Journal of Health Education (e-Journal), 9(1), 57–64. 2020."
HERPES ZOSTER AFTER COVID VACCINATION,https://periodicorease.pro.br/rease/article/view/10438,"ZP Silveira, RD Zanoni, LMA de Freitas… - … Ibero-Americana de …, 2023 - periodicorease.pro.br",https://periodicorease.pro.br/rease/article/download/10438/4266,[PDF] periodicorease.pro.br,,4 days ago,"In Egypt, a measles vaccine trial used to be registered for the prophylaxis of 
COVID-19. Infection with the SARS-CoV-2 coronavirus can growth to greater extreme"
Impact of the new coronavirus infection pandemic on the course of coronary heart disease,https://journals.eco-vector.com/1682-7392/article/view/346692,"RI Litvinenko, SV Gaiduk - Bulletin of the Russian Military …, 2023 - journals.eco-vector.com",,,,4 days ago,"or continue to suffer from new coronavirus infection, it is of utmost  coronavirus 
infection syndrome and the emergence of early and late complications of a new coronavirus"
"Iniciativas y áreas de cooperación científico-tecnológica con Brasil: perspectivas desde el Ministerio de Ciencia, Tecnología e Innovación de Argentina (2019-2022)",https://revistas.unlp.edu.ar/aportes/article/view/15168,"MP López - Revista Aportes para la Integración …, 2023 - revistas.unlp.edu.ar",https://revistas.unlp.edu.ar/aportes/article/download/15168/14312,[PDF] unlp.edu.ar,,4 days ago,", la irrupción de la pandemia de COVID-19 y la persistencia de tendencias 
históricas y  “Proyecto de Vigilancia epidemiológica molecular de variantes de SARS-CoV-2 en"
"Differences in medical education before, during, and in the post-peak period of the COVID-19 pandemic—exploring senior medical students' attitudes",https://bmcmededuc.biomedcentral.com/articles/10.1186/s12909-023-04489-6,"BF Vaca-Cartagena… - BMC Medical …, 2023 - bmcmededuc.biomedcentral.com",https://bmcmededuc.biomedcentral.com/articles/10.1186/s12909-023-04489-6,[HTML] biomedcentral.com,https://scholar.google.com/citations?user=clujv2kAAAAJ&hl=en&oi=sra,4 days ago,"coronavirus and its associated disease named coronavirus disease 2019 (COVID-19… 
severe acute respiratory syndrome 2 (SARS-CoV-2) strain, its associated variants,"
"The impact of emotional support on healthcare workers and students coping with COVID-19, and other SARS-CoV pandemics–a mixed-methods systematic …",https://bmchealthservres.biomedcentral.com/articles/10.1186/s12913-023-09744-6,"M Härkänen, AL Pineda, S Tella… - BMC Health …, 2023 - bmchealthservres.biomedcentral …",https://bmchealthservres.biomedcentral.com/articles/10.1186/s12913-023-09744-6,[HTML] biomedcentral.com,,4 days ago,"days ago - Pandemics such as COVID-19 pose threats to the  students since the onset of 
COVID-19 and other SARS-CoV  After screening, a total of 19 articles were included in this"
Research article antibody induction and immune response in nasal cavity by third dose of SARS-CoV-2 mRNA vaccination,https://virologyj.biomedcentral.com/articles/10.1186/s12985-023-02113-z,"A Ishizaka, M Koga, T Mizutani, R Uraki… - Virology …, 2023 - virologyj.biomedcentral.com",https://virologyj.biomedcentral.com/articles/10.1186/s12985-023-02113-z,[HTML] biomedcentral.com,https://scholar.google.com/citations?user=u_pukecAAAAJ&hl=en&oi=sra,4 days ago,"of severe coronavirus infection 2019 (COVID-19), it  COVID-19 infections. 
In addition, the findings of the present study suggest that the mRNA vaccine against SARS-CoV-2"
Anti‑inflammatory effect of metformin against an experimental model of LPS‑induced cytokine storm,https://www.spandidos-publications.com/10.3892/etm.2023.12114,"I Taher, E El‑Masry… - Experimental and …, 2023 - spandidos-publications.com",https://www.spandidos-publications.com/10.3892/etm.2023.12114/download,[PDF] spandidos-publications.com,https://scholar.google.com/citations?user=kI19pXkAAAAJ&hl=en&oi=sra,4 days ago,"coronavirus 2 (SARS‑CoV‑2) was the causative agent of the Coronavirus disease 
2019 (COVID‑19)  therapy targeting the SARS‑CoV‑2 immunopathological process have"
Positive and Negative Affect Schedule in early COVID-19 pandemic,https://www.nature.com/articles/s41597-023-02371-0,"C Andreu-Sánchez, MÁ Martín-Pascual - Scientific Data, 2023 - nature.com",https://www.nature.com/articles/s41597-023-02371-0,[HTML] nature.com,,4 days ago,"1) is related to the global pandemic situation, which started in November 2019 
when the SARS-CoV-2 coronavirus was first detected in Asia and before we had planned to"
The recent Nipah virus outbreak in Bangladesh could be a threat for global public health: A brief report,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10336337/,"I Ahmed, ASM Roknuzzaman, MR Islam - Health Science Reports, 2023 - ncbi.nlm.nih.gov",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10336337/,[HTML] nih.gov,https://scholar.google.com/citations?user=QL70SewAAAAJ&hl=en&oi=sra,4 days ago,"been severely affected by COVID‐19. The newer variants of COVID‐19 are 
always a  cause death and is even more dangerous than coronavirus disease. In addition, it can"
Pictorial guide for variants of Covid-19: CT imaging and interpretation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10337581/,"G Bonito, V Martinelli, F Vullo, F Basilico, E Polito… - BJR open, 2023 - ncbi.nlm.nih.gov",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10337581/,[HTML] nih.gov,,4 days ago,") declared the coronavirus disease 2019 caused by Sars-CoV2 virus (COVID-19) 
as a  reaction test was positive for Sars-Cov-2 infection. Subsequent genetic sequencing"
"Manejo de la pandemia de COVID-19 en hospitalización domiciliaria en dos hospitales comarcales españoles: qué significó, quiénes atendimos, quién …",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10336309/,"DS Fabra, TH Jordán, AA Lozano… - Revista Española de …, 2023 - ncbi.nlm.nih.gov",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10336309/,[HTML] nih.gov,,4 days ago,"presunción de COVID-19, infección por coronavirus o SARS-COV-2 ingresados 
en  clínico decidió que no tenían infección por coronavirus. Los criterios de ingreso en"
Waning and boosting of antibody Fc-effector functions upon SARS-CoV-2 vaccination,https://www.nature.com/articles/s41467-023-39189-8,"X Tong, RP McNamara, MJ Avendaño… - Nature …, 2023 - nature.com",https://www.nature.com/articles/s41467-023-39189-8,[HTML] nature.com,https://scholar.google.com/citations?user=5Ebf33MAAAAJ&hl=en&oi=sra,4 days ago,"Since the emergence of SARS-CoV-2, vaccines targeting COVID-19 have  
coronavirus-2 (SARS-CoV-2) is the causative agent of coronavirus disease-2019 (COVID-19…"
Students Need More than Content Knowledge To Counter Vaccine Hesitancy,https://journals.asm.org/doi/abs/10.1128/jmbe.00047-23,"SW Lee, S Tran - Journal of Microbiology & Biology Education, 2023 - Am Soc Microbiol",https://journals.asm.org/doi/pdf/10.1128/jmbe.00047-23,[PDF] asm.org,,4 days ago,"With the 2019 coronavirus disease pandemic (COVID-19… respiratory syndrome 
coronavirus 2 (SARS-CoV-2)  research articles about SARS-CoV-2 mRNA vaccine clinical"
New approach to estimate effectiveness of vaccination against COVID-19: a proportional case vaccinated-based model,https://www.researchsquare.com/article/rs-3152551/latest,"M Joghatayi, A Mirahmadizadeh, J Hassanzadeh - 2023 - researchsquare.com",https://www.researchsquare.com/article/rs-3152551/latest.pdf,[PDF] researchsquare.com,https://scholar.google.com/citations?user=RJuNjGMAAAAJ&hl=en&oi=sra,4 days ago,"(SARS-CoV-2) may occur which is called breakthrough infections, because the 
Covid-19  acute respiratory syndrome coronavirus (SARS-COV), the new virus was named"
Organizational Development (OD) Frameworks and Models: An Exploration of OD During COVID-19 for Enhancing Organizational Effectiveness,https://www.igi-global.com/chapter/organizational-development-od-frameworks-and-models/326532,"O Chakraborty - Measuring the Effectiveness of Organizational …, 2023 - igi-global.com",,,,4 days ago,"COVID-19: COVID-19 is an infectious respiratory illness caused by the severe 
acute respiratory syndrome coronavirus 2 (SARS-CoV-2). It  COVID-19 is primarily spread"
Online Teaching and Learning Amidst COVID-19,https://www.igi-global.com/chapter/online-teaching-and-learning-amidst-covid-19/326538,"A Asthana, S Srivastava - Measuring the Effectiveness of …, 2023 - igi-global.com",,,https://scholar.google.com/citations?user=Va6k5uAAAAAJ&hl=en&oi=sra,4 days ago,"COVID–19: Coronavirus disease (COVID-19) is an infectious disease 
caused by the SARS-CoV-2 virus. It was first witnessed by the world in December – 2019."
Applications of deep generative modeling approaches on Omics data,https://ediss.sub.uni-hamburg.de/handle/ediss/10352,F Hausmann - 2023 - ediss.sub.uni-hamburg.de,https://ediss.sub.uni-hamburg.de/bitstream/ediss/10352/1/output.pdf,[PDF] uni-hamburg.de,,4 days ago,"seq reference data set delivered novel insights into the development of severe 
lung damage in the coronavirus disease 2019 (COVID-19). These insights could be verified"
Análisis de tendencias en contenidos de sitios web de empresas,https://riunet.upv.es/handle/10251/194899,I Reyes Vázquez - 2023 - riunet.upv.es,https://riunet.upv.es/bitstream/handle/10251/194899/Reyes%20-%20Analisis%20de%20tendencias%20en%20contenidos%20de%20sitios%20web%20de%20empresas.pdf?sequence=1,[PDF] upv.es,,4 days ago,"COVID-19. Esta, es una enfermedad infecciosa causada por el virus SARS-COV-2 
que  : “COVID-19”, “coronavirus”, “SARS-CoV-2”, “pandemia”, “pandémie”, “pandemie”, “…"
Diagnóstico de las brechas estructurales en Panamá: una aproximación sistémica general,https://repository.eclac.org/handle/11362/48993,"JC Rivas Valdivia, Y Gaudin - 2023 - repository.eclac.org",https://repository.eclac.org/bitstream/handle/11362/48993/S2300553_es.pdf?sequence=1&isAllowed=y,[PDF] eclac.org,,4 days ago,"Además, la reciente pandemia generada por la enfermedad del coronavirus 
SARS-CoV-2 (COVID-19) y sus variantes ha ocasionado una de las caídas económicas más"
SARS-CoV-2 main protease cleaves MAGED2 to antagonize host antiviral defense,https://journals.asm.org/doi/abs/10.1128/mbio.01373-23,"X Ju, Z Wang, P Wang, W Ren, Y Yu, Y Yu, B Yuan… - Mbio, 2023 - Am Soc Microbiol",https://journals.asm.org/doi/pdf/10.1128/mbio.01373-23,[PDF] asm.org,https://scholar.google.com/citations?user=QtmC9bUAAAAJ&hl=en&oi=sra,4 days ago,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is the agent 
causing the global pandemic of COVID-19. SARS-CoV-2 genome encodes a main protease (…"
"Wildlife nidoviruses: biology, epidemiology, and disease associations of selected nidoviruses of mammals and reptiles",https://journals.asm.org/doi/abs/10.1128/mbio.00715-23,"AS Flies, EJ Flies, NM Fountain-Jones, RE Musgrove… - Mbio, 2023 - Am Soc Microbiol",https://journals.asm.org/doi/pdf/10.1128/mbio.00715-23,[PDF] asm.org,https://scholar.google.com/citations?user=s1_82IAAAAAJ&hl=en&oi=sra,4 days ago,"coronavirus 1 (SARS-CoV-1) emerged in China, followed by the emergence of 
the Middle East respiratory coronavirus in 2012, and finally SARS-CoV-2  Between 19% and"
Targeting the Receptor Binding Domain and Heparan Sulfate Binding for Antiviral Drug Development against SARS-CoV-2 Variants,https://www.researchsquare.com/article/rs-3119390/latest,"ZS Yang, TS Li, CC Chang, CM Chien - 2023 - researchsquare.com",https://www.researchsquare.com/article/rs-3119390/latest.pdf,[PDF] researchsquare.com,https://scholar.google.com/citations?user=Q8NyNpQAAAAJ&hl=en&oi=sra,4 days ago,"of SARS-CoV-2 highlight the importance of coronaviruses  SARS-CoV-2 (COVID-19) 
is a pandemic respiratory  against COVID-19 targeting the SARS-CoV-2 spike (S)"
"Antcin-B, a phytosterol-like compound from Taiwanofungus camphoratus inhibits SARS-CoV-2 3-chymotrypsin-like protease (3CL Pro) activity in-silico and in vitro",https://www.researchsquare.com/article/rs-3127524/latest,"G Dakpa, KJS Kumar, J Nelen, H Pérez-Sánchez… - 2023 - researchsquare.com",https://www.researchsquare.com/article/rs-3127524/latest.pdf,[PDF] researchsquare.com,,4 days ago,"respiratory syndrome coronavirus 2 (SARS-CoV-2) has  pathways altered by 
the SARS-CoV-2 spike protein in the  drug development against COVID-19. However, further"
Perception towards the implementation of telemedicine during COVID-19 Pandemic: A cross-sectional study,https://www.researchsquare.com/article/rs-3077642/latest,"BT Assaye, A Sisay, H Mekonen - 2023 - researchsquare.com",https://www.researchsquare.com/article/rs-3077642/latest.pdf,[PDF] researchsquare.com,,4 days ago,"The COVID-19 pandemic severely harmed  COVID-19 increased the burden 
on healthcare providers to respond to patient inquiries [4, 5]. The global spread of COVID-19"
Comparing machine learning algorithms to predict COVID‑19 mortality using a dataset including chest computed tomography severity score data,https://www.nature.com/articles/s41598-023-38133-6,"SS Zakariaee, N Naderi, M Ebrahimi… - Scientific Reports, 2023 - nature.com",https://www.nature.com/articles/s41598-023-38133-6,[HTML] nature.com,https://scholar.google.com/citations?user=ArhpsbMAAAAJ&hl=en&oi=sra,4 days ago,") also known as severe acute respiratory syndrome coronavirus 2 (SARS-COV-2)  
severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) 2 . COVID-19 is a highly"
Phosphorylation of Oligopeptides: Design of Ultra-Hydrophilic Zwitterionic Peptides for Anti-Fouling Detection of Nucleic Acids in Saliva,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.3c01843,"X Qiao, ZH Qian, W Sun, CY Zhu, Y Li… - Analytical …, 2023 - ACS Publications",,,,4 days ago,"severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in undiluted 
saliva,  The precise diagnosis of SARS-CoV-2 is crucial to controlling COVID-19 coronavirus"
Health Problems and Associated influence factors among Health Care workers during COVID-19 Pandemic: A Systematic Review and Meta-analysis,https://www.inhaj.iiknutuban.ac.id/index.php/inhaj/article/view/11,"S Them, X Huang, M Hun, SW Wen… - … Nutrition and Health …, 2023 - inhaj.iiknutuban.ac.id",https://www.inhaj.iiknutuban.ac.id/index.php/inhaj/article/download/11/8,[PDF] iiknutuban.ac.id,https://scholar.google.com/citations?user=BAePORwAAAAJ&hl=en&oi=sra,4 days ago,"hospital workers) AND (novel coronavirus disease OR 2019 novel coronavirus 
OR  during the rapid spread of the SARS-CoV-2 Omicron variant: A prospective cohort study…"
"Management of patients on antithrombotic therapy with severe infections: a joint clinical consensus statement of the ESC Working Group on Thrombosis, the ESC …",https://academic.oup.com/eurheartj/advance-article-abstract/doi/10.1093/eurheartj/ehad388/7223688,"B Gigante, JH Levy, E van Gorp… - European Heart …, 2023 - academic.oup.com",,,https://scholar.google.com/citations?user=qnH5V28AAAAJ&hl=en&oi=sra,4 days ago,"respiratory syndrome coronavirus 2 (SARS-CoV-2) infec… currently due to 
coronavirus disease 2019 (COVID-19).… and massive numbers of COVID-19 patients without pre-…"
How did the use of Emergency Departments (ED) change during the first wave of the SARS-CoV-2 pandemic in the UK: an observational study,http://www.stephanehess.me.uk/papers/journal_papers/2023/Calastri_Hess_Wilson_EM_2023.pdf,"C Calastri, S Hess, B Wilson - stephanehess.me.uk",http://www.stephanehess.me.uk/papers/journal_papers/2023/Calastri_Hess_Wilson_EM_2023.pdf,[PDF] stephanehess.me.uk,https://scholar.google.com/citations?user=WnNNbn8AAAAJ&hl=en&oi=sra,4 days ago,"due to the SARS-CoV-2 (also referred to as Covid-19 or coronavirus) pandemic. 
On  be related to people avoiding EDs for fear of Covid-19 [6]. This created concern that"
Análisis reflexivo: equidad de género en la extensión universitaria-proyecto rutas turísticas para el encadenamiento productivo y fortalecimiento del liderazgo …,https://www.researchgate.net/profile/Erick-Madrigal-Villanueva/publication/372163405_Analisis_Reflexivo_Equidad_de_Genero_en_la_Extension_Universitaria-Proyecto_Rutas_Turisticas_para_el_Encadenamiento_Productivo_y_Fortalecimiento_del_Liderazgo_Comunitario/links/64a78514b9ed6874a5000c2d/Analisis-Reflexivo-Equidad-de-Genero-en-la-Extension-Universitaria-Proyecto-Rutas-Turisticas-para-el-Encadenamiento-Productivo-y-Fortalecimiento-del-Liderazgo-Comunitario.pdf#page=55,"EM Villanueva, AA Robles-Barrantes - … y retos de la educación virtual … - researchgate.net",https://www.researchgate.net/profile/Erick-Madrigal-Villanueva/publication/372163405_Analisis_Reflexivo_Equidad_de_Genero_en_la_Extension_Universitaria-Proyecto_Rutas_Turisticas_para_el_Encadenamiento_Productivo_y_Fortalecimiento_del_Liderazgo_Comunitario/links/64a78514b9ed6874a5000c2d/Analisis-Reflexivo-Equidad-de-Genero-en-la-Extension-Universitaria-Proyecto-Rutas-Turisticas-para-el-Encadenamiento-Productivo-y-Fortalecimiento-del-Liderazgo-Comunitario.pdf#page=55,[PDF] researchgate.net,https://scholar.google.com/citations?user=LQ2HAS0AAAAJ&hl=en&oi=sra,4 days ago,"; Digital Teaching Materials; Covid-19 Introducción Un microorganismo el 
SARS-CoV-2 agente infeccioso causante de la pandemia de Covid-19 ha obligado a la"
"Knowledge, attitudes, and practices toward COVID-19 prevention in Yemen: a community-based cross-sectional study",https://www.researchgate.net/profile/Huda-Basaleem/publication/372241549_Knowledge_attitudes_and_practices_toward_COVID-19_prevention_in_Yemen_a_community-based_cross-sectional_study_OPEN_ACCESS_EDITED_BY/links/64ac2051b9ed6874a50b63ad/Knowledge-attitudes-and-practices-toward-COVID-19-prevention-in-Yemen-a-community-based-cross-sectional-study-OPEN-ACCESS-EDITED-BY.pdf,"OEH Hassan, AA Al-Aghbari, M McGowan, MD Iang… - 2023 - researchgate.net",https://www.researchgate.net/profile/Huda-Basaleem/publication/372241549_Knowledge_attitudes_and_practices_toward_COVID-19_prevention_in_Yemen_a_community-based_cross-sectional_study_OPEN_ACCESS_EDITED_BY/links/64ac2051b9ed6874a50b63ad/Knowledge-attitudes-and-practices-toward-COVID-19-prevention-in-Yemen-a-community-based-cross-sectional-study-OPEN-ACCESS-EDITED-BY.pdf,[PDF] researchgate.net,,4 days ago,"COVID-19 is a respiratory disease that is highly transmissible and  COVID-19 
is caused by infection with a novel and highly contagious coronavirus strain (SARS-CoV-2)"
"AlignDx: Enabling Automated, Cloud-Based Workflows for Streamlined Bioinformatic-Focused Pathogen Surveillance",https://uwspace.uwaterloo.ca/handle/10012/19609,M Hunjan - 2023 - uwspace.uwaterloo.ca,https://uwspace.uwaterloo.ca/bitstream/handle/10012/19609/Hunjan_Manjot.pdf?sequence=3&isAllowed=y,[PDF] uwaterloo.ca,,4 days ago,"syndrome coronavirus 2 (SARS-CoV-2), the prevailing causative agent of 
COVID-19,  Currently, three panels are in use: a COVID-19 panel for detecting SARS-CoV-2 virus…"
ACOUSTIC INVESTIGATION OF SPEECH WITH AND WITHOUT FACEMASK: SOME EXPLANATIONS,https://www.researchgate.net/profile/Onyinye-Chiemezie/publication/372236598_ACOUSTIC_INVESTIGATION_OF_SPEECH_WITH_AND_WITHOUT_FACEMASK_SOME_EXPLANATIONS/links/64abd38cc41fb852dd613e43/ACOUSTIC-INVESTIGATION-OF-SPEECH-WITH-AND-WITHOUT-FACEMASK-SOME-EXPLANATIONS.pdf,OA Chiemezie - researchgate.net,https://www.researchgate.net/profile/Onyinye-Chiemezie/publication/372236598_ACOUSTIC_INVESTIGATION_OF_SPEECH_WITH_AND_WITHOUT_FACEMASK_SOME_EXPLANATIONS/links/64abd38cc41fb852dd613e43/ACOUSTIC-INVESTIGATION-OF-SPEECH-WITH-AND-WITHOUT-FACEMASK-SOME-EXPLANATIONS.pdf,[PDF] researchgate.net,https://scholar.google.com/citations?user=lUWGvLUAAAAJ&hl=en&oi=sra,4 days ago,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) known as 
Covid-19, is a type of pathogenic coronavirus with high degree of transmissibility. It originated"
Examining the Relationships Between the Incidence of Infectious Diseases and Mood Disorders: An Analysis of Data From the Global Burden of Disease Studies …,https://www.preprints.org/manuscript/202307.0938,RP Rajkumar - 2023 - preprints.org,https://www.preprints.org/manuscript/202307.0938/download/final_file,[PDF] preprints.org,https://scholar.google.com/citations?user=JKTf9zAAAAAJ&hl=en&oi=sra,4 days ago,"presence of antibodies to seasonal coronaviruses [108].  Research conducted 
during the COVID-19 pandemic  had worse outcomes when infected with SARS-CoV-2 [110]."
A Quality by Design Update on Nano-drug Delivery Systems,https://link.springer.com/chapter/10.1007/978-3-031-31505-3_6,"D Leonardi, MC Lamas, CJ Salomon - Introduction to Quality by Design in …, 2023 - Springer",,,https://scholar.google.com/citations?user=CmVnWqgAAAAJ&hl=en&oi=sra,4 days ago,"as a promising therapeutic approach for COVID-19 [68]. Propolis  for 
SARS-CoV-2, pathogenic coronavirus that cause a pandemic of acute respiratory disease (COVID-19)…"
Offset Life: Lemur Health in Landscapes of Extraction,https://link.springer.com/chapter/10.1007/978-3-031-23836-9_4,"GM Sodikoff - Perceptions and Representations of the Malagasy …, 2023 - Springer",,,,4 days ago,"In March 2020, an Italian tourist visiting an unnamed private reserve in Andasibe 
transmitted COVID-19 to several people, and the reserve was one where “direct contact”"
Equine bronchial epithelial cells are susceptible to cell entry with a SARS-CoV-2 pseudovirus but reveal low replication efficiency,https://avmajournals.avma.org/view/journals/ajvr/aop/ajvr.23.06.0132/ajvr.23.06.0132.xml,"RM Legere, AR Allegro, Y Affram… - American Journal of …, 2023 - Am Vet Med Assoc",https://avmajournals.avma.org/view/journals/ajvr/aop/ajvr.23.06.0132/ajvr.23.06.0132.xml,[HTML] avma.org,,4 days ago,"epithelial cells (EBECs) and human bronchial epithelial cells (HBECs) 
imaged by fluorescent microscopy, after transduction with lentivirus pseudotyped with SARS-CoV-2"
Effect of COVID-19 Pandemic on Patient Adherence to Chronic Medications in Sudan in,https://www.scirp.org/pdf/pp_2023071215195436.pdf,"AS Ahmed, ES Wanasi, K Eltegani, I Ahmed… - 2023 - scirp.org",https://www.scirp.org/pdf/pp_2023071215195436.pdf,[PDF] scirp.org,,4 days ago,"the coronavirus spared accelerated, various sectors began to deteriorate since 
the early stages of the COVID-19  found to be SARS-CoV-2 which resulted in thousands of"
Individual-level precision diagnosis for coronavirus disease 2019 related severe outcome: an early study in New York,https://www.nature.com/articles/s41598-023-35966-z,"CC Huang, H Xu - Scientific Reports, 2023 - nature.com",https://www.nature.com/articles/s41598-023-35966-z,[HTML] nature.com,,4 days ago,"syndrome coronavirus 2 (SARS-CoV-2) or Coronavirus 2019 (COVID-19), 
and the scope of the outbreak, there is an urgent need to develop a risk stratification tool for"
Eosinophilic Granulomatosis with Polyangiitis after mRNA-1273 SARS-CoV-2 Vaccine,https://www.preprints.org/manuscript/202307.0939,"L Mencarelli, C Ribi, L Moi, N Dewarrat, M Monti… - 2023 - preprints.org",https://www.preprints.org/manuscript/202307.0939/download/final_file,[PDF] preprints.org,,4 days ago,"response after immunization with SARS-CoV-2 vaccines. A  collected from 
vaccinated participants [19]. We can hypothesize  benefits in protecting from severe Covid-19 [2]."
